,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
fit_time,858.2406957149506,855.7756073474884,838.5251908302307,856.3273167610168,864.6912453174591,865.0543322563171,856.7884068489075,861.2471876144409,869.9478003978729,886.9473237991333,858.9930894374847,855.4567575454712,852.3473045825958,866.5034840106964,867.8035655021667,569.6488785743713,563.8865509033203,565.6835098266602,564.6536200046539,567.7009863853455,564.3051085472107,559.1882545948029,565.7837378978729,567.1183025836945,562.39262342453
score_time,0.7258701324462891,0.7027394771575928,0.5879080295562744,0.5420989990234375,0.6169173717498779,0.6691358089447021,0.5888228416442871,0.5454332828521729,0.4973151683807373,0.5169117450714111,0.6401069164276123,0.6708035469055176,0.5716061592102051,0.5069458484649658,0.5077879428863525,0.520993709564209,0.5248610973358154,0.5069339275360107,0.5132474899291992,0.5010926723480225,0.5194747447967529,0.5185203552246094,0.48626279830932617,0.4690408706665039,0.4776139259338379
test_acc,0.7788461538461539,0.8461538461538461,0.8543689320388349,0.8349514563106796,0.7475728155339806,0.8557692307692307,0.7884615384615384,0.8058252427184466,0.8058252427184466,0.8058252427184466,0.7692307692307693,0.8365384615384616,0.8155339805825242,0.7961165048543689,0.7961165048543689,0.8076923076923077,0.8365384615384616,0.7961165048543689,0.8446601941747572,0.7572815533980582,0.7980769230769231,0.7692307692307693,0.8446601941747572,0.7766990291262136,0.8543689320388349
test_roc,0.8763440860215054,0.9130434782608696,0.9184782608695652,0.9076086956521738,0.8586956521739131,0.9193548387096775,0.8804347826086957,0.8913043478260869,0.8913043478260869,0.8913043478260869,0.8709677419354839,0.9076086956521738,0.8967391304347826,0.8858695652173914,0.8858695652173914,0.8924731182795699,0.9076086956521738,0.8858695652173914,0.9130434782608696,0.8641304347826086,0.8870967741935484,0.8695652173913043,0.9130434782608696,0.875,0.9184782608695652
test_recall0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test_recall1,0.7526881720430108,0.8260869565217391,0.8369565217391305,0.8152173913043478,0.717391304347826,0.8387096774193549,0.7608695652173914,0.782608695652174,0.782608695652174,0.782608695652174,0.7419354838709677,0.8152173913043478,0.7934782608695652,0.7717391304347826,0.7717391304347826,0.7849462365591398,0.8152173913043478,0.7717391304347826,0.8260869565217391,0.7282608695652174,0.7741935483870968,0.7391304347826086,0.8260869565217391,0.75,0.8369565217391305
test_precision0,0.3235294117647059,0.42857142857142855,0.4230769230769231,0.39285714285714285,0.2972972972972973,0.4230769230769231,0.35294117647058826,0.3548387096774194,0.3548387096774194,0.3548387096774194,0.3142857142857143,0.41379310344827586,0.36666666666666664,0.34375,0.34375,0.3548387096774194,0.41379310344827586,0.34375,0.4074074074074074,0.3055555555555556,0.34375,0.3333333333333333,0.4074074074074074,0.3235294117647059,0.4230769230769231
test_precision1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test_f0,0.48888888888888893,0.6,0.5945945945945945,0.5641025641025641,0.4583333333333333,0.5945945945945945,0.5217391304347826,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.4782608695652174,0.5853658536585366,0.5365853658536585,0.5116279069767442,0.5116279069767442,0.5238095238095238,0.5853658536585366,0.5116279069767442,0.5789473684210525,0.46808510638297873,0.5116279069767442,0.5,0.5789473684210525,0.48888888888888893,0.5945945945945945
test_f1,0.8588957055214724,0.9047619047619047,0.911242603550296,0.8982035928143712,0.8354430379746834,0.9122807017543859,0.8641975308641976,0.878048780487805,0.878048780487805,0.878048780487805,0.8518518518518519,0.8982035928143712,0.8848484848484849,0.8711656441717791,0.8711656441717791,0.8795180722891566,0.8982035928143712,0.8711656441717791,0.9047619047619047,0.8427672955974843,0.8727272727272727,0.85,0.9047619047619047,0.8571428571428571,0.911242603550296
