,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
fit_time,0.6572732925415039,0.6939036846160889,0.9028828144073486,0.6925017833709717,0.9008114337921143,0.6620998382568359,0.6703603267669678,0.8992984294891357,0.6501250267028809,0.905081033706665,0.6997573375701904,0.6621406078338623,0.682591438293457,0.6793684959411621,0.6704909801483154,0.6749973297119141,0.717198371887207,0.6827220916748047,0.6740646362304688,0.6766700744628906,0.870774507522583,0.8719923496246338,0.8715810775756836,0.8711352348327637,0.6240761280059814
score_time,0.012337207794189453,0.012041807174682617,0.019820451736450195,0.011972188949584961,0.019709110260009766,0.0118865966796875,0.012013673782348633,0.019941091537475586,0.012580394744873047,0.018767356872558594,0.011955738067626953,0.01190638542175293,0.012113809585571289,0.011547565460205078,0.012128114700317383,0.011881351470947266,0.011737585067749023,0.01209568977355957,0.011982917785644531,0.012208938598632812,0.011183023452758789,0.011404275894165039,0.011069059371948242,0.011051416397094727,0.010410547256469727
test_acc,0.7980769230769231,0.75,0.8349514563106796,0.8058252427184466,0.8058252427184466,0.8076923076923077,0.7788461538461539,0.8349514563106796,0.8349514563106796,0.7475728155339806,0.8173076923076923,0.7211538461538461,0.8543689320388349,0.7961165048543689,0.8640776699029126,0.7884615384615384,0.8173076923076923,0.7766990291262136,0.8446601941747572,0.8058252427184466,0.8269230769230769,0.7980769230769231,0.8155339805825242,0.8349514563106796,0.8446601941747572
test_roc,0.5263929618768328,0.46014492753623193,0.5474308300395256,0.491106719367589,0.491106719367589,0.45161290322580644,0.5489130434782609,0.4673913043478261,0.5474308300395256,0.41847826086956524,0.5772238514173997,0.4076086956521739,0.5182806324110671,0.525691699604743,0.6437747035573123,0.44086021505376344,0.5344202898550724,0.43478260869565216,0.5128458498023716,0.45108695652173914,0.46236559139784944,0.5597826086956521,0.45652173913043476,0.5474308300395256,0.5128458498023716
test_recall0,0.18181818181818182,0.08333333333333333,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.0,0.25,0.0,0.18181818181818182,0.0,0.2727272727272727,0.0,0.09090909090909091,0.18181818181818182,0.36363636363636365,0.0,0.16666666666666666,0.0,0.09090909090909091,0.0,0.0,0.25,0.0,0.18181818181818182,0.09090909090909091
test_recall1,0.8709677419354839,0.8369565217391305,0.9130434782608695,0.8913043478260869,0.8913043478260869,0.9032258064516129,0.8478260869565217,0.9347826086956522,0.9130434782608695,0.8369565217391305,0.8817204301075269,0.8152173913043478,0.9456521739130435,0.8695652173913043,0.9239130434782609,0.8817204301075269,0.9021739130434783,0.8695652173913043,0.9347826086956522,0.9021739130434783,0.9247311827956989,0.8695652173913043,0.9130434782608695,0.9130434782608695,0.9347826086956522
test_precision0,0.14285714285714285,0.0625,0.2,0.09090909090909091,0.09090909090909091,0.0,0.17647058823529413,0.0,0.2,0.0,0.21428571428571427,0.0,0.16666666666666666,0.14285714285714285,0.36363636363636365,0.0,0.18181818181818182,0.0,0.14285714285714285,0.0,0.0,0.2,0.0,0.2,0.14285714285714285
test_precision1,0.9,0.875,0.9032258064516129,0.8913043478260869,0.8913043478260869,0.8842105263157894,0.896551724137931,0.8865979381443299,0.9032258064516129,0.875,0.9111111111111111,0.8620689655172413,0.8969072164948454,0.898876404494382,0.9239130434782609,0.8817204301075269,0.8924731182795699,0.8791208791208791,0.8958333333333334,0.8829787234042553,0.8865979381443299,0.898876404494382,0.8842105263157894,0.9032258064516129,0.8958333333333334
test_f0,0.16,0.07142857142857144,0.1904761904761905,0.09090909090909091,0.09090909090909091,0.0,0.20689655172413793,0.0,0.1904761904761905,0.0,0.23999999999999996,0.0,0.11764705882352942,0.16,0.36363636363636365,0.0,0.17391304347826086,0.0,0.1111111111111111,0.0,0.0,0.22222222222222224,0.0,0.1904761904761905,0.1111111111111111
test_f1,0.8852459016393444,0.8555555555555556,0.9081081081081082,0.8913043478260869,0.8913043478260869,0.8936170212765957,0.8715083798882682,0.91005291005291,0.9081081081081082,0.8555555555555556,0.8961748633879781,0.8379888268156424,0.9206349206349207,0.8839779005524863,0.9239130434782609,0.8817204301075269,0.8972972972972973,0.8743169398907105,0.9148936170212766,0.8924731182795699,0.9052631578947367,0.8839779005524863,0.8983957219251336,0.9081081081081082,0.9148936170212766
