,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
fit_time,737.3145618438721,745.8389275074005,750.6145539283752,737.8487737178802,760.0293476581573,735.4872198104858,729.9648063182831,753.3385388851166,766.21373295784,752.572872877121,721.288013458252,777.3949778079987,754.200276851654,754.4449038505554,720.3882665634155,742.2758977413177,741.2395496368408,743.8654947280884,721.8781673908234,760.8246366977692,746.6019382476807,742.6730897426605,748.1109411716461,728.8624548912048,565.0565354824066
score_time,1.1358954906463623,0.82602858543396,0.8551266193389893,0.846956729888916,0.8130018711090088,1.0621004104614258,0.8747866153717041,0.8824324607849121,0.830125093460083,1.146575689315796,0.9146981239318848,0.8645222187042236,0.9303615093231201,0.8525757789611816,1.1563050746917725,0.8627655506134033,0.8622105121612549,0.8464710712432861,0.8694765567779541,0.8234870433807373,0.8353891372680664,0.8288166522979736,0.8153336048126221,0.8232576847076416,0.805314302444458
test_acc,0.7884615384615384,0.8461538461538461,0.8543689320388349,0.8543689320388349,0.7669902912621359,0.875,0.7884615384615384,0.8252427184466019,0.8155339805825242,0.8058252427184466,0.7788461538461539,0.8557692307692307,0.8349514563106796,0.8155339805825242,0.8058252427184466,0.8173076923076923,0.8365384615384616,0.8155339805825242,0.8446601941747572,0.7766990291262136,0.8269230769230769,0.7692307692307693,0.8446601941747572,0.7864077669902912,0.8640776699029126
test_roc,0.8817204301075269,0.9130434782608696,0.9184782608695652,0.9184782608695652,0.8695652173913043,0.9301075268817205,0.8804347826086957,0.9021739130434783,0.8967391304347826,0.8913043478260869,0.8763440860215054,0.9184782608695652,0.9076086956521738,0.8967391304347826,0.8913043478260869,0.8978494623655914,0.9076086956521738,0.8967391304347826,0.9130434782608696,0.875,0.9032258064516129,0.8695652173913043,0.9130434782608696,0.8804347826086957,0.9239130434782609
test_recall0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test_recall1,0.7634408602150538,0.8260869565217391,0.8369565217391305,0.8369565217391305,0.7391304347826086,0.8602150537634409,0.7608695652173914,0.8043478260869565,0.7934782608695652,0.782608695652174,0.7526881720430108,0.8369565217391305,0.8152173913043478,0.7934782608695652,0.782608695652174,0.7956989247311828,0.8152173913043478,0.7934782608695652,0.8260869565217391,0.75,0.8064516129032258,0.7391304347826086,0.8260869565217391,0.7608695652173914,0.8478260869565217
test_precision0,0.3333333333333333,0.42857142857142855,0.4230769230769231,0.4230769230769231,0.3142857142857143,0.4583333333333333,0.35294117647058826,0.3793103448275862,0.36666666666666664,0.3548387096774194,0.3235294117647059,0.4444444444444444,0.39285714285714285,0.36666666666666664,0.3548387096774194,0.36666666666666664,0.41379310344827586,0.36666666666666664,0.4074074074074074,0.3235294117647059,0.3793103448275862,0.3333333333333333,0.4074074074074074,0.3333333333333333,0.44
test_precision1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test_f0,0.5,0.6,0.5945945945945945,0.5945945945945945,0.4782608695652174,0.6285714285714286,0.5217391304347826,0.5499999999999999,0.5365853658536585,0.5238095238095238,0.48888888888888893,0.6153846153846153,0.5641025641025641,0.5365853658536585,0.5238095238095238,0.5365853658536585,0.5853658536585366,0.5365853658536585,0.5789473684210525,0.48888888888888893,0.5499999999999999,0.5,0.5789473684210525,0.5,0.6111111111111112
test_f1,0.8658536585365854,0.9047619047619047,0.911242603550296,0.911242603550296,0.85,0.9248554913294798,0.8641975308641976,0.891566265060241,0.8848484848484849,0.878048780487805,0.8588957055214724,0.911242603550296,0.8982035928143712,0.8848484848484849,0.878048780487805,0.8862275449101796,0.8982035928143712,0.8848484848484849,0.9047619047619047,0.8571428571428571,0.8928571428571428,0.85,0.9047619047619047,0.8641975308641976,0.9176470588235294
