,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
fit_time,102.11638855934143,101.38882803916931,101.61667203903198,101.96751236915588,101.20086908340454,102.2012619972229,101.72313523292542,102.25780177116394,102.16301083564758,101.78345727920532,102.84496068954468,102.25142216682434,102.497478723526,102.22129392623901,102.1431827545166,102.33441042900085,102.31246185302734,101.84506487846375,101.85441374778748,102.0147156715393,102.16571736335754,102.73573184013367,102.24276089668274,102.2415406703949,101.82234573364258
score_time,47.014551401138306,47.482170820236206,47.57010006904602,46.20055317878723,46.609283447265625,47.961540937423706,47.02765941619873,48.05357837677002,46.576634883880615,47.800020933151245,46.82232213020325,46.960686922073364,46.62633442878723,46.83344340324402,46.00218439102173,46.46485877037048,47.13060522079468,46.77483344078064,46.86491823196411,47.4813768863678,46.05325484275818,47.79352378845215,47.6931586265564,46.90562725067139,47.014591217041016
test_acc,0.6153846153846154,0.6153846153846154,0.7378640776699029,0.7572815533980582,0.6893203883495146,0.6826923076923077,0.6826923076923077,0.7281553398058253,0.6699029126213593,0.7281553398058253,0.6730769230769231,0.7788461538461539,0.6504854368932039,0.6893203883495146,0.6893203883495146,0.7211538461538461,0.7307692307692307,0.6407766990291263,0.7281553398058253,0.6310679611650486,0.6442307692307693,0.6346153846153846,0.7669902912621359,0.6990291262135923,0.7087378640776699
test_roc,0.7849462365591398,0.7826086956521738,0.8532608695652174,0.8241106719367589,0.8260869565217391,0.8225806451612903,0.8206521739130435,0.8478260869565217,0.8152173913043479,0.8478260869565217,0.8172043010752688,0.875,0.8043478260869565,0.8260869565217391,0.8260869565217391,0.8440860215053764,0.8478260869565217,0.7989130434782609,0.8478260869565217,0.7934782608695652,0.8010752688172043,0.7934782608695652,0.8695652173913043,0.8315217391304348,0.8369565217391304
test_recall0,1.0,1.0,1.0,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test_recall1,0.5698924731182796,0.5652173913043478,0.7065217391304348,0.7391304347826086,0.6521739130434783,0.6451612903225806,0.6413043478260869,0.6956521739130435,0.6304347826086957,0.6956521739130435,0.6344086021505376,0.75,0.6086956521739131,0.6521739130434783,0.6521739130434783,0.6881720430107527,0.6956521739130435,0.5978260869565217,0.6956521739130435,0.5869565217391305,0.6021505376344086,0.5869565217391305,0.7391304347826086,0.6630434782608695,0.6739130434782609
test_precision0,0.21568627450980393,0.23076923076923078,0.2894736842105263,0.29411764705882354,0.2558139534883721,0.25,0.26666666666666666,0.28205128205128205,0.24444444444444444,0.28205128205128205,0.24444444444444444,0.34285714285714286,0.23404255319148937,0.2558139534883721,0.2558139534883721,0.275,0.3,0.22916666666666666,0.28205128205128205,0.22448979591836735,0.22916666666666666,0.24,0.3142857142857143,0.2619047619047619,0.2682926829268293
test_precision1,1.0,1.0,1.0,0.9855072463768116,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test_f0,0.3548387096774193,0.375,0.4489795918367347,0.4444444444444445,0.40740740740740744,0.4,0.4210526315789474,0.44000000000000006,0.39285714285714285,0.44000000000000006,0.39285714285714285,0.5106382978723404,0.3793103448275862,0.40740740740740744,0.40740740740740744,0.4313725490196079,0.4615384615384615,0.37288135593220334,0.44000000000000006,0.36666666666666664,0.37288135593220334,0.3870967741935484,0.4782608695652174,0.41509433962264153,0.4230769230769231
test_f1,0.7260273972602741,0.7222222222222222,0.8280254777070064,0.84472049689441,0.7894736842105263,0.7843137254901961,0.7814569536423841,0.8205128205128205,0.7733333333333333,0.8205128205128205,0.7763157894736843,0.8571428571428571,0.7567567567567568,0.7894736842105263,0.7894736842105263,0.8152866242038217,0.8205128205128205,0.7482993197278911,0.8205128205128205,0.7397260273972603,0.7516778523489933,0.7397260273972603,0.85,0.7973856209150326,0.8051948051948052
