,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
fit_time,577.707049369812,1117.4626562595367,455.6998190879822,1063.0175745487213,975.2228128910065,1168.0761315822601,509.7890954017639,540.6602520942688,597.1192467212677,1058.375087738037,1144.53094124794,566.9298419952393,797.6799039840698,1174.3889887332916,685.7097165584564,826.9479789733887,425.4292962551117,1177.450113773346,513.3113644123077,395.35768127441406,711.5025441646576,483.6113624572754,655.0049619674683,482.90717101097107,1000.2834963798523
score_time,3.217319965362549,3.1764614582061768,3.7305593490600586,3.193429708480835,3.1874618530273438,3.9496800899505615,3.205127000808716,3.1953399181365967,3.203411102294922,3.191513776779175,3.2211954593658447,3.227483034133911,3.2002580165863037,3.279949903488159,3.1579911708831787,3.22745418548584,3.2024240493774414,3.185300827026367,3.251408815383911,3.1765294075012207,3.247187614440918,3.2234158515930176,3.1534595489501953,3.207655429840088,3.2341299057006836
test_acc,0.8461538461538461,0.9326923076923077,0.9611650485436893,0.9223300970873787,0.941747572815534,0.9230769230769231,0.9038461538461539,0.912621359223301,0.9320388349514563,0.941747572815534,0.9615384615384616,0.9326923076923077,0.9320388349514563,0.8543689320388349,0.970873786407767,0.8846153846153846,0.8846153846153846,0.9805825242718447,0.9223300970873787,0.9223300970873787,0.9326923076923077,0.8269230769230769,0.941747572815534,0.8737864077669902,0.941747572815534
test_roc,0.873900293255132,0.9619565217391304,0.9782608695652174,0.8364624505928854,0.8873517786561265,0.956989247311828,0.9456521739130435,0.8710474308300393,0.9219367588932806,0.8473320158102767,0.93841642228739,0.9257246376811594,0.9619565217391304,0.8784584980237153,0.9036561264822134,0.8152492668621701,0.9347826086956521,0.9891304347826086,0.8764822134387351,0.916501976284585,0.8421309872922776,0.8659420289855071,0.8873517786561265,0.8893280632411066,0.9673913043478262
test_recall0,0.9090909090909091,1.0,1.0,0.7272727272727273,0.8181818181818182,1.0,1.0,0.8181818181818182,0.9090909090909091,0.7272727272727273,0.9090909090909091,0.9166666666666666,1.0,0.9090909090909091,0.8181818181818182,0.7272727272727273,1.0,1.0,0.8181818181818182,0.9090909090909091,0.7272727272727273,0.9166666666666666,0.8181818181818182,0.9090909090909091,1.0
test_recall1,0.8387096774193549,0.9239130434782609,0.9565217391304348,0.9456521739130435,0.9565217391304348,0.9139784946236559,0.8913043478260869,0.9239130434782609,0.9347826086956522,0.967391304347826,0.967741935483871,0.9347826086956522,0.9239130434782609,0.8478260869565217,0.9891304347826086,0.9032258064516129,0.8695652173913043,0.9782608695652174,0.9347826086956522,0.9239130434782609,0.956989247311828,0.8152173913043478,0.9565217391304348,0.8695652173913043,0.9347826086956522
test_precision0,0.4,0.631578947368421,0.7333333333333333,0.6153846153846154,0.6923076923076923,0.5789473684210527,0.5454545454545454,0.5625,0.625,0.7272727272727273,0.7692307692307693,0.6470588235294118,0.6111111111111112,0.4166666666666667,0.9,0.47058823529411764,0.5,0.8461538461538461,0.6,0.5882352941176471,0.6666666666666666,0.39285714285714285,0.6923076923076923,0.45454545454545453,0.6470588235294118
test_precision1,0.9873417721518988,1.0,1.0,0.9666666666666667,0.9777777777777777,1.0,1.0,0.9770114942528736,0.9885057471264368,0.967391304347826,0.989010989010989,0.9885057471264368,1.0,0.9873417721518988,0.978494623655914,0.9655172413793104,1.0,1.0,0.9772727272727273,0.9883720930232558,0.967391304347826,0.9868421052631579,0.9777777777777777,0.9876543209876543,1.0
test_f0,0.5555555555555556,0.7741935483870968,0.846153846153846,0.6666666666666667,0.7500000000000001,0.7333333333333334,0.7058823529411764,0.6666666666666666,0.7407407407407406,0.7272727272727273,0.8333333333333333,0.7586206896551724,0.7586206896551725,0.5714285714285715,0.8571428571428572,0.5714285714285714,0.6666666666666666,0.9166666666666666,0.6923076923076923,0.7142857142857143,0.6956521739130435,0.55,0.7500000000000001,0.6060606060606061,0.7857142857142858
test_f1,0.9069767441860466,0.96045197740113,0.9777777777777777,0.956043956043956,0.967032967032967,0.9550561797752808,0.9425287356321839,0.9497206703910613,0.9608938547486033,0.967391304347826,0.9782608695652174,0.9608938547486033,0.96045197740113,0.9122807017543859,0.9837837837837837,0.9333333333333333,0.9302325581395349,0.989010989010989,0.9555555555555557,0.9550561797752809,0.9621621621621621,0.8928571428571429,0.967032967032967,0.9248554913294798,0.9662921348314606
