,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
fit_time,1061.0683720111847,1055.5744323730469,1055.2371745109558,1061.185705423355,1057.3971107006073,1053.7167518138885,1055.4851911067963,1054.4626796245575,1054.9356751441956,1056.2084605693817,1050.3877379894257,1054.5553386211395,1056.2862405776978,1054.6760001182556,1056.5193116664886,1051.7398240566254,1060.5150499343872,1056.156108379364,1053.8083374500275,1055.4059879779816,1050.756294965744,1056.0342814922333,1056.9379620552063,1060.8616156578064,1059.9682579040527
score_time,3.3020896911621094,3.1796975135803223,2.8354172706604004,2.8563621044158936,3.542099952697754,2.8904805183410645,2.868304967880249,2.8250930309295654,2.847907066345215,3.6637911796569824,2.8623361587524414,2.844045400619507,2.8382411003112793,2.9849424362182617,2.872174024581909,2.8403773307800293,2.8561441898345947,2.8492698669433594,2.84112811088562,2.8370988368988037,2.864006996154785,2.8420965671539307,2.798825263977051,2.864164352416992,2.876070261001587
test_acc,0.8709677419354839,0.8260869565217391,0.8478260869565217,0.8369565217391305,0.8043478260869565,0.7956989247311828,0.782608695652174,0.8586956521739131,0.8369565217391305,0.8586956521739131,0.8602150537634409,0.8804347826086957,0.75,0.8369565217391305,0.8043478260869565,0.8709677419354839,0.8369565217391305,0.8260869565217391,0.7934782608695652,0.7608695652173914,0.8172043010752689,0.75,0.8695652173913043,0.8478260869565217,0.8043478260869565
test_roc,0.8660714285714286,0.7263888888888889,0.7944444444444444,0.8055555555555557,0.772635814889336,0.7162698412698413,0.7347222222222222,0.7652777777777778,0.8055555555555557,0.8246143527833669,0.808531746031746,0.8333333333333333,0.7138888888888888,0.751388888888889,0.789403085177733,0.8323412698412698,0.7875,0.798611111111111,0.6333333333333333,0.6773977196512407,0.7301587301587301,0.6777777777777778,0.7722222222222223,0.7763888888888888,0.7558685446009389
test_recall0,0.875,0.9027777777777778,0.8888888888888888,0.8611111111111112,0.8309859154929577,0.8611111111111112,0.8194444444444444,0.9305555555555556,0.8611111111111112,0.8873239436619719,0.9027777777777778,0.9166666666666666,0.7777777777777778,0.9027777777777778,0.8169014084507042,0.9027777777777778,0.875,0.8472222222222222,0.9166666666666666,0.8309859154929577,0.8888888888888888,0.8055555555555556,0.9444444444444444,0.9027777777777778,0.8450704225352113
test_recall1,0.8571428571428571,0.55,0.7,0.75,0.7142857142857143,0.5714285714285714,0.65,0.6,0.75,0.7619047619047619,0.7142857142857143,0.75,0.65,0.6,0.7619047619047619,0.7619047619047619,0.7,0.75,0.35,0.5238095238095238,0.5714285714285714,0.55,0.6,0.65,0.6666666666666666
test_precision0,0.9545454545454546,0.8783783783783784,0.9142857142857143,0.9253731343283582,0.9076923076923077,0.8732394366197183,0.8939393939393939,0.8933333333333333,0.9253731343283582,0.9264705882352942,0.9154929577464789,0.9295774647887324,0.8888888888888888,0.8904109589041096,0.9206349206349206,0.9285714285714286,0.9130434782608695,0.9242424242424242,0.8354430379746836,0.855072463768116,0.8767123287671232,0.8656716417910447,0.8947368421052632,0.9027777777777778,0.8955223880597015
test_precision1,0.6666666666666666,0.6111111111111112,0.6363636363636364,0.6,0.5555555555555556,0.5454545454545454,0.5,0.7058823529411765,0.6,0.6666666666666666,0.6818181818181818,0.7142857142857143,0.4482758620689655,0.631578947368421,0.5517241379310345,0.6956521739130435,0.6086956521739131,0.5769230769230769,0.5384615384615384,0.4782608695652174,0.6,0.44,0.75,0.65,0.56
test_f0,0.9130434782608695,0.8904109589041096,0.9014084507042254,0.8920863309352519,0.8676470588235293,0.8671328671328671,0.855072463768116,0.9115646258503401,0.8920863309352519,0.906474820143885,0.9090909090909091,0.9230769230769231,0.8296296296296296,0.896551724137931,0.8656716417910447,0.9154929577464788,0.8936170212765957,0.8840579710144927,0.8741721854304636,0.8428571428571429,0.8827586206896552,0.8345323741007193,0.918918918918919,0.9027777777777778,0.8695652173913043
test_f1,0.75,0.5789473684210527,0.6666666666666666,0.6666666666666665,0.6250000000000001,0.5581395348837208,0.5652173913043479,0.6486486486486486,0.6666666666666665,0.7111111111111111,0.6976744186046512,0.7317073170731706,0.5306122448979592,0.6153846153846154,0.64,0.7272727272727272,0.6511627906976744,0.6521739130434783,0.4242424242424242,0.5,0.5853658536585366,0.48888888888888893,0.6666666666666665,0.65,0.6086956521739131
