,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
fit_time,560.5018310546875,561.3776233196259,551.9247846603394,553.2375411987305,569.7119190692902,568.0279970169067,553.8769717216492,575.1921603679657,569.9463818073273,566.6576769351959,545.6551280021667,566.5634009838104,560.80277967453,557.5861349105835,561.468433380127,410.3586025238037,412.5065004825592,414.5692720413208,413.02931809425354,405.6183354854584,402.8219814300537,409.52779030799866,404.89178586006165,407.1741669178009,405.36961913108826
score_time,1.817629337310791,1.1109626293182373,1.2195639610290527,1.0615429878234863,0.8966989517211914,1.0422430038452148,1.2590982913970947,0.8992030620574951,0.8928263187408447,1.4028213024139404,1.6087186336517334,1.2791635990142822,1.6235966682434082,1.6241068840026855,1.350499153137207,1.015531063079834,0.9514243602752686,0.9217274188995361,0.9016718864440918,0.9275615215301514,0.9856247901916504,0.8879802227020264,0.885979175567627,0.8871927261352539,0.8398582935333252
test_acc,0.7096774193548387,0.6086956521739131,0.5869565217391305,0.5543478260869565,0.75,0.6989247311827957,0.5869565217391305,0.6086956521739131,0.6847826086956522,0.5978260869565217,0.5483870967741935,0.5978260869565217,0.6413043478260869,0.6739130434782609,0.6739130434782609,0.6236559139784946,0.5543478260869565,0.5108695652173914,0.5978260869565217,0.6630434782608695,0.6881720430107527,0.6195652173913043,0.5760869565217391,0.5869565217391305,0.6521739130434783
test_roc,0.5595238095238095,0.4791666666666666,0.5013888888888889,0.4625,0.6200536552649228,0.6369047619047619,0.4833333333333334,0.4791666666666666,0.5819444444444444,0.5549966465459424,0.43849206349206343,0.5083333333333334,0.4819444444444444,0.5569444444444445,0.5036887994634474,0.47023809523809523,0.4444444444444444,0.3805555555555556,0.4902777777777778,0.5637156270959087,0.5456349206349206,0.44999999999999996,0.44027777777777777,0.5013888888888889,0.539906103286385
test_recall0,0.8333333333333334,0.7083333333333334,0.6527777777777778,0.625,0.8591549295774648,0.75,0.6666666666666666,0.7083333333333334,0.7638888888888888,0.6338028169014085,0.6388888888888888,0.6666666666666666,0.7638888888888888,0.7638888888888888,0.8169014084507042,0.75,0.6388888888888888,0.6111111111111112,0.6805555555555556,0.7464788732394366,0.8055555555555556,0.75,0.6805555555555556,0.6527777777777778,0.7464788732394366
test_recall1,0.2857142857142857,0.25,0.35,0.3,0.38095238095238093,0.5238095238095238,0.3,0.25,0.4,0.47619047619047616,0.23809523809523808,0.35,0.2,0.35,0.19047619047619047,0.19047619047619047,0.25,0.15,0.3,0.38095238095238093,0.2857142857142857,0.15,0.2,0.35,0.3333333333333333
test_precision0,0.8,0.7727272727272727,0.7833333333333333,0.7627118644067796,0.8243243243243243,0.84375,0.7741935483870968,0.7727272727272727,0.8208955223880597,0.8035714285714286,0.7419354838709677,0.7868852459016393,0.7746478873239436,0.8088235294117647,0.7733333333333333,0.7605633802816901,0.7540983606557377,0.7213114754098361,0.7777777777777778,0.803030303030303,0.7945205479452054,0.7605633802816901,0.7538461538461538,0.7833333333333333,0.7910447761194029
test_precision1,0.3333333333333333,0.19230769230769232,0.21875,0.18181818181818182,0.4444444444444444,0.3793103448275862,0.2,0.19230769230769232,0.32,0.2777777777777778,0.16129032258064516,0.22580645161290322,0.19047619047619047,0.2916666666666667,0.23529411764705882,0.18181818181818182,0.16129032258064516,0.0967741935483871,0.20689655172413793,0.3076923076923077,0.3,0.14285714285714285,0.14814814814814814,0.21875,0.28
test_f0,0.816326530612245,0.7391304347826088,0.7121212121212122,0.6870229007633587,0.8413793103448276,0.7941176470588235,0.7164179104477612,0.7391304347826088,0.7913669064748201,0.7086614173228347,0.6865671641791045,0.7218045112781954,0.7692307692307692,0.7857142857142858,0.7945205479452055,0.7552447552447553,0.6917293233082706,0.6616541353383459,0.7259259259259259,0.7737226277372262,0.8,0.7552447552447553,0.7153284671532848,0.7121212121212122,0.7681159420289855
test_f1,0.30769230769230765,0.2173913043478261,0.2692307692307692,0.22641509433962265,0.41025641025641024,0.44,0.24,0.2173913043478261,0.35555555555555557,0.3508771929824561,0.1923076923076923,0.2745098039215686,0.1951219512195122,0.31818181818181823,0.21052631578947367,0.18604651162790697,0.19607843137254902,0.11764705882352941,0.24489795918367346,0.3404255319148936,0.2926829268292683,0.14634146341463414,0.1702127659574468,0.2692307692307692,0.30434782608695654
