,accuracy,loss,prc,val_accuracy,val_loss,val_prc
0,0.9088146090507507,0.45666781067848206,0.9009206295013428,0.8313252925872803,0.5149428844451904,0.8295743465423584
1,0.9088146090507507,0.4559725522994995,0.8956692218780518,0.8313252925872803,0.5144779086112976,0.8369787931442261
2,0.9088146090507507,0.4552813470363617,0.9035166501998901,0.8313252925872803,0.514019787311554,0.8365429639816284
3,0.9088146090507507,0.4545977711677551,0.9110212326049805,0.8313252925872803,0.5135656595230103,0.8280195593833923
4,0.9088146090507507,0.45391762256622314,0.9145976901054382,0.8313252925872803,0.5131070017814636,0.814939022064209
5,0.9088146090507507,0.4532374143600464,0.9148632287979126,0.8313252925872803,0.5126641392707825,0.7976289987564087
