,loss,accuracy,val_loss,val_accuracy
0,0.876345157623291,0.7278911471366882,0.5289251208305359,0.7972972989082336
1,0.6565501093864441,0.7755101919174194,0.45073461532592773,0.8108108043670654
2,0.7321796417236328,0.7891156673431396,0.4577594995498657,0.837837815284729
3,0.5659550428390503,0.8163265585899353,0.5155230760574341,0.7972972989082336
4,0.48986390233039856,0.8265306353569031,0.49888116121292114,0.8243243098258972
5,0.386457234621048,0.8775510191917419,0.6709877252578735,0.7702702879905701
6,0.4286038875579834,0.8605442047119141,0.5650154948234558,0.7837837934494019
