,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
fit_time,1.3103699684143066,1.315981149673462,1.3699333667755127,1.3020820617675781,1.3307099342346191,1.01981520652771,1.1548418998718262,1.0035979747772217,1.1426169872283936,0.9918842315673828,0.9798741340637207,1.0758287906646729,1.0977561473846436,1.0383172035217285,1.0612711906433105,0.9483330249786377,1.0258853435516357,1.1230199337005615,1.1607367992401123,1.0061004161834717,0.9609107971191406,0.9783616065979004,1.0776853561401367,1.051194667816162,1.0412847995758057
score_time,0.2586097717285156,0.2736234664916992,0.2801830768585205,0.25395822525024414,0.2593977451324463,0.26786136627197266,0.27847933769226074,0.27315330505371094,0.2574918270111084,0.2506697177886963,0.26508569717407227,0.27835798263549805,0.2615489959716797,0.2513306140899658,0.24193525314331055,0.2671213150024414,0.2674429416656494,0.256181001663208,0.2572758197784424,0.2935924530029297,0.28092360496520996,0.25716161727905273,0.2570831775665283,0.24343538284301758,0.2539091110229492
test_acc,0.9230769230769231,0.9326923076923077,0.970873786407767,0.970873786407767,0.9611650485436893,0.9807692307692307,0.9230769230769231,0.9611650485436893,0.9611650485436893,0.9514563106796117,0.9711538461538461,0.9423076923076923,0.9611650485436893,0.9611650485436893,0.9514563106796117,0.9519230769230769,0.9615384615384616,0.9902912621359223,0.9320388349514563,0.9320388349514563,0.9711538461538461,0.9326923076923077,0.9805825242718447,0.912621359223301,0.9805825242718447
test_roc,0.956989247311828,0.9619565217391304,0.9836956521739131,0.9036561264822134,0.9782608695652174,0.989247311827957,0.9565217391304348,0.9782608695652174,0.9382411067193677,0.9328063241106719,0.9838709677419355,0.9673913043478262,0.9782608695652174,0.9382411067193677,0.9328063241106719,0.9731182795698925,0.9782608695652174,0.9945652173913043,0.9219367588932806,0.9219367588932806,0.9437927663734115,0.9257246376811594,0.9891304347826086,0.9510869565217391,0.9891304347826086
test_recall0,1.0,1.0,1.0,0.8181818181818182,1.0,1.0,1.0,1.0,0.9090909090909091,0.9090909090909091,1.0,1.0,1.0,0.9090909090909091,0.9090909090909091,1.0,1.0,1.0,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9166666666666666,1.0,1.0,1.0
test_recall1,0.9139784946236559,0.9239130434782609,0.967391304347826,0.9891304347826086,0.9565217391304348,0.978494623655914,0.9130434782608695,0.9565217391304348,0.967391304347826,0.9565217391304348,0.967741935483871,0.9347826086956522,0.9565217391304348,0.967391304347826,0.9565217391304348,0.946236559139785,0.9565217391304348,0.9891304347826086,0.9347826086956522,0.9347826086956522,0.978494623655914,0.9347826086956522,0.9782608695652174,0.9021739130434783,0.9782608695652174
test_precision0,0.5789473684210527,0.631578947368421,0.7857142857142857,0.9,0.7333333333333333,0.8461538461538461,0.6,0.7333333333333333,0.7692307692307693,0.7142857142857143,0.7857142857142857,0.6666666666666666,0.7333333333333333,0.7692307692307693,0.7142857142857143,0.6875,0.75,0.9166666666666666,0.625,0.625,0.8333333333333334,0.6470588235294118,0.8461538461538461,0.55,0.8461538461538461
test_precision1,1.0,1.0,1.0,0.978494623655914,1.0,1.0,1.0,1.0,0.9888888888888889,0.9887640449438202,1.0,1.0,1.0,0.9888888888888889,0.9887640449438202,1.0,1.0,1.0,0.9885057471264368,0.9885057471264368,0.9891304347826086,0.9885057471264368,1.0,1.0,1.0
test_f0,0.7333333333333334,0.7741935483870968,0.88,0.8571428571428572,0.846153846153846,0.9166666666666666,0.7499999999999999,0.846153846153846,0.8333333333333333,0.8,0.88,0.8,0.846153846153846,0.8333333333333333,0.8,0.8148148148148148,0.8571428571428571,0.9565217391304348,0.7407407407407406,0.7407407407407406,0.8695652173913043,0.7586206896551724,0.9166666666666666,0.7096774193548387,0.9166666666666666
test_f1,0.9550561797752808,0.96045197740113,0.9834254143646408,0.9837837837837837,0.9777777777777777,0.9891304347826088,0.9545454545454545,0.9777777777777777,0.978021978021978,0.9723756906077348,0.9836065573770492,0.9662921348314606,0.9777777777777777,0.978021978021978,0.9723756906077348,0.9723756906077349,0.9777777777777777,0.994535519125683,0.9608938547486033,0.9608938547486033,0.9837837837837837,0.9608938547486033,0.989010989010989,0.9485714285714286,0.989010989010989
