,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
fit_time,24.088045358657837,16.39557433128357,17.261752367019653,19.51023507118225,18.245604276657104,17.477458715438843,18.229286670684814,17.22305130958557,16.216907024383545,17.864058017730713,19.70190978050232,26.246283054351807,20.541181564331055,15.916271924972534,15.55137300491333,21.637686014175415,22.01322865486145,15.250094890594482,15.558010578155518,15.634826183319092,15.207311391830444,15.457767724990845,15.304574012756348,17.44644522666931,14.339991331100464
score_time,0.029597759246826172,0.022162675857543945,0.024766206741333008,0.029616117477416992,0.02330327033996582,0.029326677322387695,0.022727251052856445,0.026120662689208984,0.030041217803955078,0.0222015380859375,0.023033857345581055,0.02955484390258789,0.020658016204833984,0.021956682205200195,0.02265310287475586,0.02154541015625,0.022263288497924805,0.02181863784790039,0.022774696350097656,0.022269010543823242,0.02191305160522461,0.021376848220825195,0.02123236656188965,0.019878625869750977,0.019422531127929688
test_acc,0.7884615384615384,0.8557692307692307,0.883495145631068,0.8932038834951457,0.7475728155339806,0.8942307692307693,0.8076923076923077,0.8446601941747572,0.8446601941747572,0.8058252427184466,0.8269230769230769,0.8365384615384616,0.8349514563106796,0.8155339805825242,0.8640776699029126,0.8269230769230769,0.8653846153846154,0.8252427184466019,0.8640776699029126,0.8058252427184466,0.8269230769230769,0.7884615384615384,0.8737864077669902,0.8058252427184466,0.8640776699029126
test_roc,0.8817204301075269,0.9184782608695652,0.9347826086956521,0.9001976284584979,0.8586956521739131,0.9408602150537635,0.8913043478260869,0.9130434782608696,0.9130434782608696,0.8913043478260869,0.9032258064516129,0.9076086956521738,0.9076086956521738,0.8967391304347826,0.9239130434782609,0.9032258064516129,0.9239130434782609,0.9021739130434783,0.8838932806324111,0.8913043478260869,0.9032258064516129,0.8804347826086957,0.9293478260869565,0.8913043478260869,0.9239130434782609
test_recall0,1.0,1.0,1.0,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,1.0
test_recall1,0.7634408602150538,0.8369565217391305,0.8695652173913043,0.8913043478260869,0.717391304347826,0.8817204301075269,0.782608695652174,0.8260869565217391,0.8260869565217391,0.782608695652174,0.8064516129032258,0.8152173913043478,0.8152173913043478,0.7934782608695652,0.8478260869565217,0.8064516129032258,0.8478260869565217,0.8043478260869565,0.8586956521739131,0.782608695652174,0.8064516129032258,0.7608695652173914,0.8586956521739131,0.782608695652174,0.8478260869565217
test_precision0,0.3333333333333333,0.4444444444444444,0.4782608695652174,0.5,0.2972972972972973,0.5,0.375,0.4074074074074074,0.4074074074074074,0.3548387096774194,0.3793103448275862,0.41379310344827586,0.39285714285714285,0.36666666666666664,0.44,0.3793103448275862,0.46153846153846156,0.3793103448275862,0.43478260869565216,0.3548387096774194,0.3793103448275862,0.35294117647058826,0.4583333333333333,0.3548387096774194,0.44
test_precision1,1.0,1.0,1.0,0.9879518072289156,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9875,1.0,1.0,1.0,1.0,1.0,1.0
test_f0,0.5,0.6153846153846153,0.6470588235294118,0.6451612903225806,0.4583333333333333,0.6666666666666666,0.5454545454545454,0.5789473684210525,0.5789473684210525,0.5238095238095238,0.5499999999999999,0.5853658536585366,0.5641025641025641,0.5365853658536585,0.6111111111111112,0.5499999999999999,0.631578947368421,0.5499999999999999,0.5882352941176471,0.5238095238095238,0.5499999999999999,0.5217391304347826,0.6285714285714286,0.5238095238095238,0.6111111111111112
test_f1,0.8658536585365854,0.911242603550296,0.9302325581395349,0.9371428571428572,0.8354430379746834,0.937142857142857,0.878048780487805,0.9047619047619047,0.9047619047619047,0.878048780487805,0.8928571428571428,0.8982035928143712,0.8982035928143712,0.8848484848484849,0.9176470588235294,0.8928571428571428,0.9176470588235294,0.891566265060241,0.9186046511627908,0.878048780487805,0.8928571428571428,0.8641975308641976,0.9239766081871346,0.878048780487805,0.9176470588235294
