,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
fit_time,0.013568878173828125,0.00618743896484375,0.015375375747680664,0.005259275436401367,0.013531684875488281,0.005242824554443359,0.006183624267578125,0.005533456802368164,0.01675724983215332,0.01703023910522461,0.013360261917114258,0.01810622215270996,0.0051915645599365234,0.005163431167602539,0.005610466003417969,0.005342721939086914,0.0050508975982666016,0.005980968475341797,0.005742788314819336,0.005065441131591797,0.005829811096191406,0.005300283432006836,0.005318641662597656,0.0057413578033447266,0.011110544204711914
score_time,0.012914657592773438,0.01428079605102539,0.021799325942993164,0.015366077423095703,0.012808084487915039,0.012439489364624023,0.020533084869384766,0.020662307739257812,0.021575450897216797,0.02153301239013672,0.013126134872436523,0.022177457809448242,0.012857198715209961,0.012951135635375977,0.014105558395385742,0.01353001594543457,0.013882637023925781,0.02141737937927246,0.016469717025756836,0.01199483871459961,0.018095016479492188,0.012509584426879883,0.011780977249145508,0.013290166854858398,0.011308670043945312
test_acc,0.7788461538461539,0.8461538461538461,0.7864077669902912,0.8058252427184466,0.7766990291262136,0.7980769230769231,0.7884615384615384,0.8155339805825242,0.8058252427184466,0.8058252427184466,0.7788461538461539,0.8269230769230769,0.8446601941747572,0.7864077669902912,0.8543689320388349,0.7403846153846154,0.8557692307692307,0.8349514563106796,0.8058252427184466,0.7864077669902912,0.8076923076923077,0.7884615384615384,0.8737864077669902,0.7766990291262136,0.7669902912621359
test_roc,0.4755620723362659,0.5507246376811594,0.5202569169960474,0.491106719367589,0.474802371541502,0.44623655913978494,0.5181159420289855,0.49654150197628455,0.5711462450592886,0.491106719367589,0.4755620723362659,0.5760869565217391,0.5528656126482213,0.44021739130434784,0.558300395256917,0.4540566959921799,0.5199275362318841,0.5474308300395256,0.491106719367589,0.44021739130434784,0.45161290322580644,0.4818840579710145,0.6091897233201581,0.474802371541502,0.46936758893280633
test_recall0,0.09090909090909091,0.16666666666666666,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.0,0.16666666666666666,0.09090909090909091,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.25,0.18181818181818182,0.0,0.18181818181818182,0.09090909090909091,0.08333333333333333,0.18181818181818182,0.09090909090909091,0.0,0.0,0.08333333333333333,0.2727272727272727,0.09090909090909091,0.09090909090909091
test_recall1,0.8602150537634409,0.9347826086956522,0.8586956521739131,0.8913043478260869,0.8586956521739131,0.8924731182795699,0.8695652173913043,0.9021739130434783,0.8695652173913043,0.8913043478260869,0.8602150537634409,0.9021739130434783,0.9239130434782609,0.8804347826086957,0.9347826086956522,0.8172043010752689,0.9565217391304348,0.9130434782608695,0.8913043478260869,0.8804347826086957,0.9032258064516129,0.8804347826086957,0.9456521739130435,0.8586956521739131,0.8478260869565217
test_precision0,0.07142857142857142,0.25,0.13333333333333333,0.09090909090909091,0.07142857142857142,0.0,0.14285714285714285,0.1,0.2,0.09090909090909091,0.07142857142857142,0.25,0.2222222222222222,0.0,0.25,0.05555555555555555,0.2,0.2,0.09090909090909091,0.0,0.0,0.08333333333333333,0.375,0.07142857142857142,0.06666666666666667
test_precision1,0.8888888888888888,0.8958333333333334,0.8977272727272727,0.8913043478260869,0.8876404494382022,0.8829787234042553,0.8888888888888888,0.8924731182795699,0.9090909090909091,0.8913043478260869,0.8888888888888888,0.9021739130434783,0.9042553191489362,0.8804347826086957,0.9052631578947369,0.8837209302325582,0.8888888888888888,0.9032258064516129,0.8913043478260869,0.8804347826086957,0.8842105263157894,0.8804347826086957,0.9157894736842105,0.8876404494382022,0.8863636363636364
test_f0,0.08,0.2,0.15384615384615383,0.09090909090909091,0.08,0.0,0.15384615384615383,0.09523809523809525,0.23076923076923075,0.09090909090909091,0.08,0.25,0.19999999999999998,0.0,0.2105263157894737,0.06896551724137931,0.11764705882352941,0.1904761904761905,0.09090909090909091,0.0,0.0,0.08333333333333333,0.3157894736842105,0.08,0.07692307692307691
test_f1,0.8743169398907102,0.9148936170212766,0.8777777777777778,0.8913043478260869,0.8729281767955801,0.8877005347593583,0.8791208791208792,0.8972972972972973,0.888888888888889,0.8913043478260869,0.8743169398907102,0.9021739130434784,0.9139784946236559,0.8804347826086957,0.9197860962566845,0.8491620111731845,0.9214659685863874,0.9081081081081082,0.8913043478260869,0.8804347826086957,0.8936170212765957,0.8804347826086957,0.9304812834224598,0.8729281767955801,0.8666666666666666
