,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
fit_time,0.011625528335571289,0.014730691909790039,0.014364480972290039,0.014934539794921875,0.014925479888916016,0.014975547790527344,0.012727022171020508,0.011070728302001953,0.011167287826538086,0.010790109634399414,0.011202573776245117,0.012231111526489258,0.011837482452392578,0.004419088363647461,0.004514217376708984,0.012346029281616211,0.004203319549560547,0.012745857238769531,0.0042266845703125,0.004584789276123047,0.0048635005950927734,0.0042879581451416016,0.00480198860168457,0.004858732223510742,0.004577159881591797
score_time,0.017532825469970703,0.01839280128479004,0.018747806549072266,0.024423837661743164,0.02271747589111328,0.013945341110229492,0.020837068557739258,0.013036489486694336,0.013357400894165039,0.01304483413696289,0.013390541076660156,0.01598501205444336,0.014234304428100586,0.013559341430664062,0.011538267135620117,0.014853954315185547,0.014028787612915039,0.015230178833007812,0.014362335205078125,0.01610279083251953,0.014727115631103516,0.018501996994018555,0.016931772232055664,0.016136646270751953,0.018759965896606445
test_acc,0.7741935483870968,0.782608695652174,0.782608695652174,0.782608695652174,0.7717391304347826,0.7741935483870968,0.782608695652174,0.782608695652174,0.782608695652174,0.7717391304347826,0.7741935483870968,0.782608695652174,0.782608695652174,0.782608695652174,0.7717391304347826,0.7741935483870968,0.782608695652174,0.782608695652174,0.782608695652174,0.7717391304347826,0.7741935483870968,0.782608695652174,0.782608695652174,0.782608695652174,0.7717391304347826
test_roc,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
test_recall0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test_recall1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_precision0,0.7741935483870968,0.782608695652174,0.782608695652174,0.782608695652174,0.7717391304347826,0.7741935483870968,0.782608695652174,0.782608695652174,0.782608695652174,0.7717391304347826,0.7741935483870968,0.782608695652174,0.782608695652174,0.782608695652174,0.7717391304347826,0.7741935483870968,0.782608695652174,0.782608695652174,0.782608695652174,0.7717391304347826,0.7741935483870968,0.782608695652174,0.782608695652174,0.782608695652174,0.7717391304347826
test_precision1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_f0,0.8727272727272727,0.878048780487805,0.878048780487805,0.878048780487805,0.8711656441717791,0.8727272727272727,0.878048780487805,0.878048780487805,0.878048780487805,0.8711656441717791,0.8727272727272727,0.878048780487805,0.878048780487805,0.878048780487805,0.8711656441717791,0.8727272727272727,0.878048780487805,0.878048780487805,0.878048780487805,0.8711656441717791,0.8727272727272727,0.878048780487805,0.878048780487805,0.878048780487805,0.8711656441717791
test_f1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
